          #time              R       pressure    -rho*dphi*R             ux             uy             uz             vx             vy             vz
  0.6302170E-01  0.1109194E+00  0.1068118E+05 -0.1111454E+05  0.0000000E+00  0.0000000E+00  0.8625941E-01  0.0000000E+00  0.0000000E+00  0.2495601E+00
  0.6302884E-01  0.1109093E+00  0.1068404E+05 -0.1111109E+05  0.0000000E+00  0.0000000E+00  0.8626119E-01  0.0000000E+00  0.0000000E+00  0.2497638E+00
  0.6303598E-01  0.1108991E+00  0.1068690E+05 -0.1110762E+05  0.0000000E+00  0.0000000E+00  0.8626298E-01  0.0000000E+00  0.0000000E+00  0.2499680E+00
  0.6304313E-01  0.1108889E+00  0.1068978E+05 -0.1110413E+05  0.0000000E+00  0.0000000E+00  0.8626476E-01  0.0000000E+00  0.0000000E+00  0.2501724E+00
  0.6305027E-01  0.1108787E+00  0.1069268E+05 -0.1110063E+05  0.0000000E+00  0.0000000E+00  0.8626655E-01  0.0000000E+00  0.0000000E+00  0.2503772E+00
  0.6305740E-01  0.1108684E+00  0.1069559E+05 -0.1109712E+05  0.0000000E+00  0.0000000E+00  0.8626834E-01  0.0000000E+00  0.0000000E+00  0.2505823E+00
  0.6306454E-01  0.1108580E+00  0.1069851E+05 -0.1109358E+05  0.0000000E+00  0.0000000E+00  0.8627013E-01  0.0000000E+00  0.0000000E+00  0.2507878E+00
  0.6307168E-01  0.1108477E+00  0.1070145E+05 -0.1109003E+05  0.0000000E+00  0.0000000E+00  0.8627192E-01  0.0000000E+00  0.0000000E+00  0.2509936E+00
  0.6307881E-01  0.1108372E+00  0.1070440E+05 -0.1108647E+05  0.0000000E+00  0.0000000E+00  0.8627371E-01  0.0000000E+00  0.0000000E+00  0.2511998E+00
  0.6308595E-01  0.1108267E+00  0.1070737E+05 -0.1108288E+05  0.0000000E+00  0.0000000E+00  0.8627550E-01  0.0000000E+00  0.0000000E+00  0.2514063E+00
  0.6309308E-01  0.1108162E+00  0.1071035E+05 -0.1107929E+05  0.0000000E+00  0.0000000E+00  0.8627729E-01  0.0000000E+00  0.0000000E+00  0.2516132E+00
  0.6310021E-01  0.1108056E+00  0.1071335E+05 -0.1107567E+05  0.0000000E+00  0.0000000E+00  0.8627909E-01  0.0000000E+00  0.0000000E+00  0.2518204E+00
  0.6310734E-01  0.1107950E+00  0.1071636E+05 -0.1107204E+05  0.0000000E+00  0.0000000E+00  0.8628089E-01  0.0000000E+00  0.0000000E+00  0.2520280E+00
  0.6311447E-01  0.1107844E+00  0.1071938E+05 -0.1106839E+05  0.0000000E+00  0.0000000E+00  0.8628268E-01  0.0000000E+00  0.0000000E+00  0.2522359E+00
  0.6312160E-01  0.1107737E+00  0.1072242E+05 -0.1106473E+05  0.0000000E+00  0.0000000E+00  0.8628448E-01  0.0000000E+00  0.0000000E+00  0.2524442E+00
  0.6312872E-01  0.1107629E+00  0.1072548E+05 -0.1106105E+05  0.0000000E+00  0.0000000E+00  0.8628628E-01  0.0000000E+00  0.0000000E+00  0.2526528E+00
  0.6313584E-01  0.1107521E+00  0.1072855E+05 -0.1105735E+05  0.0000000E+00  0.0000000E+00  0.8628808E-01  0.0000000E+00  0.0000000E+00  0.2528617E+00
  0.6314297E-01  0.1107413E+00  0.1073163E+05 -0.1105364E+05  0.0000000E+00  0.0000000E+00  0.8628988E-01  0.0000000E+00  0.0000000E+00  0.2530710E+00
  0.6315009E-01  0.1107304E+00  0.1073473E+05 -0.1104991E+05  0.0000000E+00  0.0000000E+00  0.8629169E-01  0.0000000E+00  0.0000000E+00  0.2532807E+00
  0.6315721E-01  0.1107194E+00  0.1073784E+05 -0.1104617E+05  0.0000000E+00  0.0000000E+00  0.8629349E-01  0.0000000E+00  0.0000000E+00  0.2534907E+00
  0.6316433E-01  0.1107084E+00  0.1074097E+05 -0.1104241E+05  0.0000000E+00  0.0000000E+00  0.8629529E-01  0.0000000E+00  0.0000000E+00  0.2537011E+00
  0.6317144E-01  0.1106974E+00  0.1074411E+05 -0.1103863E+05  0.0000000E+00  0.0000000E+00  0.8629710E-01  0.0000000E+00  0.0000000E+00  0.2539118E+00
  0.6317856E-01  0.1106863E+00  0.1074727E+05 -0.1103484E+05  0.0000000E+00  0.0000000E+00  0.8629891E-01  0.0000000E+00  0.0000000E+00  0.2541229E+00
  0.6318567E-01  0.1106752E+00  0.1075044E+05 -0.1103103E+05  0.0000000E+00  0.0000000E+00  0.8630072E-01  0.0000000E+00  0.0000000E+00  0.2543343E+00
  0.6319279E-01  0.1106640E+00  0.1075362E+05 -0.1102720E+05  0.0000000E+00  0.0000000E+00  0.8630253E-01  0.0000000E+00  0.0000000E+00  0.2545461E+00
  0.6319990E-01  0.1106528E+00  0.1075682E+05 -0.1102336E+05  0.0000000E+00  0.0000000E+00  0.8630434E-01  0.0000000E+00  0.0000000E+00  0.2547582E+00
  0.6320701E-01  0.1106415E+00  0.1076004E+05 -0.1101950E+05  0.0000000E+00  0.0000000E+00  0.8630615E-01  0.0000000E+00  0.0000000E+00  0.2549707E+00
  0.6321412E-01  0.1106302E+00  0.1076327E+05 -0.1101563E+05  0.0000000E+00  0.0000000E+00  0.8630796E-01  0.0000000E+00  0.0000000E+00  0.2551835E+00
  0.6322122E-01  0.1106189E+00  0.1076651E+05 -0.1101173E+05  0.0000000E+00  0.0000000E+00  0.8630978E-01  0.0000000E+00  0.0000000E+00  0.2553967E+00
  0.6322833E-01  0.1106075E+00  0.1076977E+05 -0.1100783E+05  0.0000000E+00  0.0000000E+00  0.8631159E-01  0.0000000E+00  0.0000000E+00  0.2556102E+00
  0.6323543E-01  0.1105960E+00  0.1077304E+05 -0.1100390E+05  0.0000000E+00  0.0000000E+00  0.8631341E-01  0.0000000E+00  0.0000000E+00  0.2558241E+00
  0.6324254E-01  0.1105845E+00  0.1077633E+05 -0.1099997E+05  0.0000000E+00  0.0000000E+00  0.8631523E-01  0.0000000E+00  0.0000000E+00  0.2560384E+00
  0.6324964E-01  0.1105730E+00  0.1077963E+05 -0.1099601E+05  0.0000000E+00  0.0000000E+00  0.8631705E-01  0.0000000E+00  0.0000000E+00  0.2562530E+00
  0.6325674E-01  0.1105614E+00  0.1078295E+05 -0.1099204E+05  0.0000000E+00  0.0000000E+00  0.8631887E-01  0.0000000E+00  0.0000000E+00  0.2564680E+00
  0.6326384E-01  0.1105498E+00  0.1078628E+05 -0.1098805E+05  0.0000000E+00  0.0000000E+00  0.8632069E-01  0.0000000E+00  0.0000000E+00  0.2566833E+00
  0.6327093E-01  0.1105381E+00  0.1078963E+05 -0.1098405E+05  0.0000000E+00  0.0000000E+00  0.8632251E-01  0.0000000E+00  0.0000000E+00  0.2568990E+00
  0.6327803E-01  0.1105264E+00  0.1079299E+05 -0.1098003E+05  0.0000000E+00  0.0000000E+00  0.8632433E-01  0.0000000E+00  0.0000000E+00  0.2571151E+00
  0.6328512E-01  0.1105146E+00  0.1079637E+05 -0.1097599E+05  0.0000000E+00  0.0000000E+00  0.8632616E-01  0.0000000E+00  0.0000000E+00  0.2573315E+00
  0.6329221E-01  0.1105028E+00  0.1079976E+05 -0.1097194E+05  0.0000000E+00  0.0000000E+00  0.8632798E-01  0.0000000E+00  0.0000000E+00  0.2575483E+00
  0.6329930E-01  0.1104910E+00  0.1080317E+05 -0.1096787E+05  0.0000000E+00  0.0000000E+00  0.8632981E-01  0.0000000E+00  0.0000000E+00  0.2577654E+00
  0.6330639E-01  0.1104791E+00  0.1080659E+05 -0.1096378E+05  0.0000000E+00  0.0000000E+00  0.8633164E-01  0.0000000E+00  0.0000000E+00  0.2579829E+00
  0.6331348E-01  0.1104671E+00  0.1081003E+05 -0.1095968E+05  0.0000000E+00  0.0000000E+00  0.8633347E-01  0.0000000E+00  0.0000000E+00  0.2582007E+00
  0.6332057E-01  0.1104551E+00  0.1081348E+05 -0.1095556E+05  0.0000000E+00  0.0000000E+00  0.8633530E-01  0.0000000E+00  0.0000000E+00  0.2584190E+00
  0.6332765E-01  0.1104431E+00  0.1081694E+05 -0.1095143E+05  0.0000000E+00  0.0000000E+00  0.8633713E-01  0.0000000E+00  0.0000000E+00  0.2586375E+00
  0.6333473E-01  0.1104310E+00  0.1082042E+05 -0.1094728E+05  0.0000000E+00  0.0000000E+00  0.8633896E-01  0.0000000E+00  0.0000000E+00  0.2588565E+00
  0.6334182E-01  0.1104189E+00  0.1082392E+05 -0.1094311E+05  0.0000000E+00  0.0000000E+00  0.8634080E-01  0.0000000E+00  0.0000000E+00  0.2590758E+00
  0.6334890E-01  0.1104067E+00  0.1082743E+05 -0.1093893E+05  0.0000000E+00  0.0000000E+00  0.8634263E-01  0.0000000E+00  0.0000000E+00  0.2592955E+00
  0.6335597E-01  0.1103945E+00  0.1083096E+05 -0.1093473E+05  0.0000000E+00  0.0000000E+00  0.8634447E-01  0.0000000E+00  0.0000000E+00  0.2595155E+00
  0.6336305E-01  0.1103822E+00  0.1083450E+05 -0.1093052E+05  0.0000000E+00  0.0000000E+00  0.8634630E-01  0.0000000E+00  0.0000000E+00  0.2597359E+00
  0.6337013E-01  0.1103699E+00  0.1083805E+05 -0.1092628E+05  0.0000000E+00  0.0000000E+00  0.8634814E-01  0.0000000E+00  0.0000000E+00  0.2599567E+00
  0.6337720E-01  0.1103575E+00  0.1084163E+05 -0.1092204E+05  0.0000000E+00  0.0000000E+00  0.8634998E-01  0.0000000E+00  0.0000000E+00  0.2601778E+00
  0.6338427E-01  0.1103451E+00  0.1084521E+05 -0.1091777E+05  0.0000000E+00  0.0000000E+00  0.8635182E-01  0.0000000E+00  0.0000000E+00  0.2603993E+00
  0.6339134E-01  0.1103327E+00  0.1084881E+05 -0.1091349E+05  0.0000000E+00  0.0000000E+00  0.8635366E-01  0.0000000E+00  0.0000000E+00  0.2606212E+00
  0.6339841E-01  0.1103202E+00  0.1085243E+05 -0.1090920E+05  0.0000000E+00  0.0000000E+00  0.8635551E-01  0.0000000E+00  0.0000000E+00  0.2608434E+00
  0.6340548E-01  0.1103076E+00  0.1085606E+05 -0.1090489E+05  0.0000000E+00  0.0000000E+00  0.8635735E-01  0.0000000E+00  0.0000000E+00  0.2610660E+00
  0.6341254E-01  0.1102950E+00  0.1085971E+05 -0.1090056E+05  0.0000000E+00  0.0000000E+00  0.8635920E-01  0.0000000E+00  0.0000000E+00  0.2612890E+00
  0.6341961E-01  0.1102824E+00  0.1086337E+05 -0.1089621E+05  0.0000000E+00  0.0000000E+00  0.8636104E-01  0.0000000E+00  0.0000000E+00  0.2615123E+00
  0.6342667E-01  0.1102697E+00  0.1086704E+05 -0.1089185E+05  0.0000000E+00  0.0000000E+00  0.8636289E-01  0.0000000E+00  0.0000000E+00  0.2617360E+00
  0.6343373E-01  0.1102570E+00  0.1087074E+05 -0.1088748E+05  0.0000000E+00  0.0000000E+00  0.8636474E-01  0.0000000E+00  0.0000000E+00  0.2619601E+00
  0.6344079E-01  0.1102442E+00  0.1087444E+05 -0.1088308E+05  0.0000000E+00  0.0000000E+00  0.8636659E-01  0.0000000E+00  0.0000000E+00  0.2621846E+00
  0.6344785E-01  0.1102314E+00  0.1087816E+05 -0.1087867E+05  0.0000000E+00  0.0000000E+00  0.8636844E-01  0.0000000E+00  0.0000000E+00  0.2624094E+00
  0.6345490E-01  0.1102186E+00  0.1088190E+05 -0.1087425E+05  0.0000000E+00  0.0000000E+00  0.8637029E-01  0.0000000E+00  0.0000000E+00  0.2626346E+00
  0.6346196E-01  0.1102057E+00  0.1088565E+05 -0.1086981E+05  0.0000000E+00  0.0000000E+00  0.8637215E-01  0.0000000E+00  0.0000000E+00  0.2628602E+00
  0.6346901E-01  0.1101927E+00  0.1088942E+05 -0.1086535E+05  0.0000000E+00  0.0000000E+00  0.8637400E-01  0.0000000E+00  0.0000000E+00  0.2630861E+00
  0.6347606E-01  0.1101797E+00  0.1089320E+05 -0.1086088E+05  0.0000000E+00  0.0000000E+00  0.8637586E-01  0.0000000E+00  0.0000000E+00  0.2633124E+00
  0.6348311E-01  0.1101667E+00  0.1089700E+05 -0.1085639E+05  0.0000000E+00  0.0000000E+00  0.8637771E-01  0.0000000E+00  0.0000000E+00  0.2635391E+00
  0.6349016E-01  0.1101536E+00  0.1090082E+05 -0.1085188E+05  0.0000000E+00  0.0000000E+00  0.8637957E-01  0.0000000E+00  0.0000000E+00  0.2637662E+00
  0.6349720E-01  0.1101405E+00  0.1090464E+05 -0.1084736E+05  0.0000000E+00  0.0000000E+00  0.8638143E-01  0.0000000E+00  0.0000000E+00  0.2639936E+00
  0.6350425E-01  0.1101273E+00  0.1090849E+05 -0.1084282E+05  0.0000000E+00  0.0000000E+00  0.8638329E-01  0.0000000E+00  0.0000000E+00  0.2642214E+00
  0.6351129E-01  0.1101141E+00  0.1091235E+05 -0.1083826E+05  0.0000000E+00  0.0000000E+00  0.8638515E-01  0.0000000E+00  0.0000000E+00  0.2644496E+00
  0.6351833E-01  0.1101008E+00  0.1091622E+05 -0.1083369E+05  0.0000000E+00  0.0000000E+00  0.8638702E-01  0.0000000E+00  0.0000000E+00  0.2646782E+00
  0.6352537E-01  0.1100875E+00  0.1092011E+05 -0.1082911E+05  0.0000000E+00  0.0000000E+00  0.8638888E-01  0.0000000E+00  0.0000000E+00  0.2649071E+00
  0.6353241E-01  0.1100742E+00  0.1092402E+05 -0.1082450E+05  0.0000000E+00  0.0000000E+00  0.8639074E-01  0.0000000E+00  0.0000000E+00  0.2651364E+00
  0.6353944E-01  0.1100608E+00  0.1092794E+05 -0.1081988E+05  0.0000000E+00  0.0000000E+00  0.8639261E-01  0.0000000E+00  0.0000000E+00  0.2653661E+00
  0.6354648E-01  0.1100473E+00  0.1093187E+05 -0.1081525E+05  0.0000000E+00  0.0000000E+00  0.8639448E-01  0.0000000E+00  0.0000000E+00  0.2655962E+00
  0.6355351E-01  0.1100338E+00  0.1093583E+05 -0.1081059E+05  0.0000000E+00  0.0000000E+00  0.8639635E-01  0.0000000E+00  0.0000000E+00  0.2658267E+00
  0.6356054E-01  0.1100203E+00  0.1093979E+05 -0.1080593E+05  0.0000000E+00  0.0000000E+00  0.8639822E-01  0.0000000E+00  0.0000000E+00  0.2660575E+00
  0.6356757E-01  0.1100067E+00  0.1094378E+05 -0.1080124E+05  0.0000000E+00  0.0000000E+00  0.8640009E-01  0.0000000E+00  0.0000000E+00  0.2662887E+00
  0.6357459E-01  0.1099931E+00  0.1094777E+05 -0.1079654E+05  0.0000000E+00  0.0000000E+00  0.8640196E-01  0.0000000E+00  0.0000000E+00  0.2665203E+00
  0.6358162E-01  0.1099794E+00  0.1095179E+05 -0.1079183E+05  0.0000000E+00  0.0000000E+00  0.8640383E-01  0.0000000E+00  0.0000000E+00  0.2667523E+00
  0.6358864E-01  0.1099657E+00  0.1095582E+05 -0.1078709E+05  0.0000000E+00  0.0000000E+00  0.8640571E-01  0.0000000E+00  0.0000000E+00  0.2669847E+00
  0.6359566E-01  0.1099520E+00  0.1095986E+05 -0.1078234E+05  0.0000000E+00  0.0000000E+00  0.8640758E-01  0.0000000E+00  0.0000000E+00  0.2672174E+00
  0.6360268E-01  0.1099382E+00  0.1096392E+05 -0.1077758E+05  0.0000000E+00  0.0000000E+00  0.8640946E-01  0.0000000E+00  0.0000000E+00  0.2674505E+00
  0.6360970E-01  0.1099243E+00  0.1096800E+05 -0.1077280E+05  0.0000000E+00  0.0000000E+00  0.8641134E-01  0.0000000E+00  0.0000000E+00  0.2676840E+00
  0.6361672E-01  0.1099104E+00  0.1097209E+05 -0.1076800E+05  0.0000000E+00  0.0000000E+00  0.8641322E-01  0.0000000E+00  0.0000000E+00  0.2679179E+00
  0.6362373E-01  0.1098965E+00  0.1097619E+05 -0.1076319E+05  0.0000000E+00  0.0000000E+00  0.8641510E-01  0.0000000E+00  0.0000000E+00  0.2681522E+00
  0.6363075E-01  0.1098825E+00  0.1098032E+05 -0.1075836E+05  0.0000000E+00  0.0000000E+00  0.8641698E-01  0.0000000E+00  0.0000000E+00  0.2683869E+00
  0.6363776E-01  0.1098685E+00  0.1098446E+05 -0.1075351E+05  0.0000000E+00  0.0000000E+00  0.8641886E-01  0.0000000E+00  0.0000000E+00  0.2686219E+00
  0.6364477E-01  0.1098544E+00  0.1098861E+05 -0.1074865E+05  0.0000000E+00  0.0000000E+00  0.8642074E-01  0.0000000E+00  0.0000000E+00  0.2688574E+00
  0.6365178E-01  0.1098403E+00  0.1099278E+05 -0.1074377E+05  0.0000000E+00  0.0000000E+00  0.8642263E-01  0.0000000E+00  0.0000000E+00  0.2690932E+00
  0.6365878E-01  0.1098262E+00  0.1099696E+05 -0.1073888E+05  0.0000000E+00  0.0000000E+00  0.8642451E-01  0.0000000E+00  0.0000000E+00  0.2693294E+00
  0.6366579E-01  0.1098120E+00  0.1100116E+05 -0.1073397E+05  0.0000000E+00  0.0000000E+00  0.8642640E-01  0.0000000E+00  0.0000000E+00  0.2695660E+00
  0.6367279E-01  0.1097977E+00  0.1100538E+05 -0.1072904E+05  0.0000000E+00  0.0000000E+00  0.8642829E-01  0.0000000E+00  0.0000000E+00  0.2698030E+00
  0.6367979E-01  0.1097834E+00  0.1100961E+05 -0.1072410E+05  0.0000000E+00  0.0000000E+00  0.8643018E-01  0.0000000E+00  0.0000000E+00  0.2700404E+00
  0.6368679E-01  0.1097691E+00  0.1101386E+05 -0.1071914E+05  0.0000000E+00  0.0000000E+00  0.8643207E-01  0.0000000E+00  0.0000000E+00  0.2702781E+00
  0.6369378E-01  0.1097547E+00  0.1101813E+05 -0.1071416E+05  0.0000000E+00  0.0000000E+00  0.8643396E-01  0.0000000E+00  0.0000000E+00  0.2705163E+00
  0.6370078E-01  0.1097403E+00  0.1102241E+05 -0.1070917E+05  0.0000000E+00  0.0000000E+00  0.8643585E-01  0.0000000E+00  0.0000000E+00  0.2707548E+00
  0.6370777E-01  0.1097258E+00  0.1102670E+05 -0.1070416E+05  0.0000000E+00  0.0000000E+00  0.8643775E-01  0.0000000E+00  0.0000000E+00  0.2709938E+00
  0.6371476E-01  0.1097113E+00  0.1103101E+05 -0.1069914E+05  0.0000000E+00  0.0000000E+00  0.8643964E-01  0.0000000E+00  0.0000000E+00  0.2712331E+00
  0.6372175E-01  0.1096967E+00  0.1103534E+05 -0.1069410E+05  0.0000000E+00  0.0000000E+00  0.8644154E-01  0.0000000E+00  0.0000000E+00  0.2714728E+00
  0.6372874E-01  0.1096821E+00  0.1103968E+05 -0.1068904E+05  0.0000000E+00  0.0000000E+00  0.8644344E-01  0.0000000E+00  0.0000000E+00  0.2717129E+00
  0.6373572E-01  0.1096675E+00  0.1104404E+05 -0.1068397E+05  0.0000000E+00  0.0000000E+00  0.8644534E-01  0.0000000E+00  0.0000000E+00  0.2719534E+00
  0.6374271E-01  0.1096528E+00  0.1104842E+05 -0.1067888E+05  0.0000000E+00  0.0000000E+00  0.8644724E-01  0.0000000E+00  0.0000000E+00  0.2721944E+00
  0.6374969E-01  0.1096381E+00  0.1105281E+05 -0.1067378E+05  0.0000000E+00  0.0000000E+00  0.8644914E-01  0.0000000E+00  0.0000000E+00  0.2724357E+00
  0.6375667E-01  0.1096233E+00  0.1105721E+05 -0.1066866E+05  0.0000000E+00  0.0000000E+00  0.8645104E-01  0.0000000E+00  0.0000000E+00  0.2726773E+00
  0.6376365E-01  0.1096085E+00  0.1106164E+05 -0.1066352E+05  0.0000000E+00  0.0000000E+00  0.8645294E-01  0.0000000E+00  0.0000000E+00  0.2729194E+00
  0.6377062E-01  0.1095936E+00  0.1106608E+05 -0.1065837E+05  0.0000000E+00  0.0000000E+00  0.8645485E-01  0.0000000E+00  0.0000000E+00  0.2731619E+00
  0.6377760E-01  0.1095787E+00  0.1107053E+05 -0.1065320E+05  0.0000000E+00  0.0000000E+00  0.8645675E-01  0.0000000E+00  0.0000000E+00  0.2734048E+00
  0.6378457E-01  0.1095638E+00  0.1107500E+05 -0.1064802E+05  0.0000000E+00  0.0000000E+00  0.8645866E-01  0.0000000E+00  0.0000000E+00  0.2736481E+00
  0.6379154E-01  0.1095488E+00  0.1107949E+05 -0.1064281E+05  0.0000000E+00  0.0000000E+00  0.8646057E-01  0.0000000E+00  0.0000000E+00  0.2738918E+00
  0.6379851E-01  0.1095337E+00  0.1108399E+05 -0.1063760E+05  0.0000000E+00  0.0000000E+00  0.8646248E-01  0.0000000E+00  0.0000000E+00  0.2741359E+00
  0.6380548E-01  0.1095186E+00  0.1108851E+05 -0.1063236E+05  0.0000000E+00  0.0000000E+00  0.8646439E-01  0.0000000E+00  0.0000000E+00  0.2743803E+00
  0.6381244E-01  0.1095035E+00  0.1109305E+05 -0.1062711E+05  0.0000000E+00  0.0000000E+00  0.8646630E-01  0.0000000E+00  0.0000000E+00  0.2746252E+00
  0.6381940E-01  0.1094883E+00  0.1109760E+05 -0.1062185E+05  0.0000000E+00  0.0000000E+00  0.8646822E-01  0.0000000E+00  0.0000000E+00  0.2748705E+00
  0.6382636E-01  0.1094731E+00  0.1110216E+05 -0.1061657E+05  0.0000000E+00  0.0000000E+00  0.8647013E-01  0.0000000E+00  0.0000000E+00  0.2751162E+00
  0.6383332E-01  0.1094579E+00  0.1110675E+05 -0.1061127E+05  0.0000000E+00  0.0000000E+00  0.8647204E-01  0.0000000E+00  0.0000000E+00  0.2753623E+00
  0.6384028E-01  0.1094425E+00  0.1111135E+05 -0.1060595E+05  0.0000000E+00  0.0000000E+00  0.8647396E-01  0.0000000E+00  0.0000000E+00  0.2756088E+00
  0.6384724E-01  0.1094272E+00  0.1111596E+05 -0.1060062E+05  0.0000000E+00  0.0000000E+00  0.8647588E-01  0.0000000E+00  0.0000000E+00  0.2758556E+00
  0.6385419E-01  0.1094118E+00  0.1112060E+05 -0.1059528E+05  0.0000000E+00  0.0000000E+00  0.8647780E-01  0.0000000E+00  0.0000000E+00  0.2761029E+00
  0.6386114E-01  0.1093964E+00  0.1112524E+05 -0.1058991E+05  0.0000000E+00  0.0000000E+00  0.8647972E-01  0.0000000E+00  0.0000000E+00  0.2763506E+00
  0.6386809E-01  0.1093809E+00  0.1112991E+05 -0.1058454E+05  0.0000000E+00  0.0000000E+00  0.8648164E-01  0.0000000E+00  0.0000000E+00  0.2765987E+00
  0.6387504E-01  0.1093654E+00  0.1113459E+05 -0.1057914E+05  0.0000000E+00  0.0000000E+00  0.8648356E-01  0.0000000E+00  0.0000000E+00  0.2768473E+00
  0.6388198E-01  0.1093498E+00  0.1113929E+05 -0.1057373E+05  0.0000000E+00  0.0000000E+00  0.8648548E-01  0.0000000E+00  0.0000000E+00  0.2770962E+00
  0.6388892E-01  0.1093342E+00  0.1114400E+05 -0.1056830E+05  0.0000000E+00  0.0000000E+00  0.8648741E-01  0.0000000E+00  0.0000000E+00  0.2773455E+00
  0.6389587E-01  0.1093185E+00  0.1114873E+05 -0.1056286E+05  0.0000000E+00  0.0000000E+00  0.8648934E-01  0.0000000E+00  0.0000000E+00  0.2775952E+00
  0.6390281E-01  0.1093028E+00  0.1115348E+05 -0.1055740E+05  0.0000000E+00  0.0000000E+00  0.8649126E-01  0.0000000E+00  0.0000000E+00  0.2778454E+00
  0.6390974E-01  0.1092871E+00  0.1115824E+05 -0.1055193E+05  0.0000000E+00  0.0000000E+00  0.8649319E-01  0.0000000E+00  0.0000000E+00  0.2780959E+00
  0.6391668E-01  0.1092713E+00  0.1116302E+05 -0.1054643E+05  0.0000000E+00  0.0000000E+00  0.8649512E-01  0.0000000E+00  0.0000000E+00  0.2783469E+00
  0.6392361E-01  0.1092555E+00  0.1116782E+05 -0.1054093E+05  0.0000000E+00  0.0000000E+00  0.8649705E-01  0.0000000E+00  0.0000000E+00  0.2785982E+00
  0.6393054E-01  0.1092396E+00  0.1117263E+05 -0.1053540E+05  0.0000000E+00  0.0000000E+00  0.8649898E-01  0.0000000E+00  0.0000000E+00  0.2788500E+00
  0.6393747E-01  0.1092237E+00  0.1117746E+05 -0.1052986E+05  0.0000000E+00  0.0000000E+00  0.8650092E-01  0.0000000E+00  0.0000000E+00  0.2791022E+00
  0.6394440E-01  0.1092078E+00  0.1118230E+05 -0.1052431E+05  0.0000000E+00  0.0000000E+00  0.8650285E-01  0.0000000E+00  0.0000000E+00  0.2793548E+00
  0.6395132E-01  0.1091918E+00  0.1118717E+05 -0.1051873E+05  0.0000000E+00  0.0000000E+00  0.8650479E-01  0.0000000E+00  0.0000000E+00  0.2796078E+00
  0.6395825E-01  0.1091757E+00  0.1119204E+05 -0.1051315E+05  0.0000000E+00  0.0000000E+00  0.8650672E-01  0.0000000E+00  0.0000000E+00  0.2798612E+00
  0.6396517E-01  0.1091596E+00  0.1119694E+05 -0.1050754E+05  0.0000000E+00  0.0000000E+00  0.8650866E-01  0.0000000E+00  0.0000000E+00  0.2801151E+00
  0.6397209E-01  0.1091435E+00  0.1120185E+05 -0.1050192E+05  0.0000000E+00  0.0000000E+00  0.8651060E-01  0.0000000E+00  0.0000000E+00  0.2803693E+00
  0.6397901E-01  0.1091273E+00  0.1120678E+05 -0.1049628E+05  0.0000000E+00  0.0000000E+00  0.8651254E-01  0.0000000E+00  0.0000000E+00  0.2806240E+00
  0.6398592E-01  0.1091111E+00  0.1121172E+05 -0.1049063E+05  0.0000000E+00  0.0000000E+00  0.8651448E-01  0.0000000E+00  0.0000000E+00  0.2808791E+00
  0.6399283E-01  0.1090948E+00  0.1121668E+05 -0.1048496E+05  0.0000000E+00  0.0000000E+00  0.8651642E-01  0.0000000E+00  0.0000000E+00  0.2811346E+00
  0.6399974E-01  0.1090785E+00  0.1122166E+05 -0.1047928E+05  0.0000000E+00  0.0000000E+00  0.8651837E-01  0.0000000E+00  0.0000000E+00  0.2813905E+00
  0.6400665E-01  0.1090622E+00  0.1122666E+05 -0.1047358E+05  0.0000000E+00  0.0000000E+00  0.8652031E-01  0.0000000E+00  0.0000000E+00  0.2816468E+00
  0.6401356E-01  0.1090458E+00  0.1123167E+05 -0.1046786E+05  0.0000000E+00  0.0000000E+00  0.8652226E-01  0.0000000E+00  0.0000000E+00  0.2819036E+00
  0.6402046E-01  0.1090294E+00  0.1123670E+05 -0.1046213E+05  0.0000000E+00  0.0000000E+00  0.8652421E-01  0.0000000E+00  0.0000000E+00  0.2821608E+00
  0.6402737E-01  0.1090129E+00  0.1124174E+05 -0.1045638E+05  0.0000000E+00  0.0000000E+00  0.8652615E-01  0.0000000E+00  0.0000000E+00  0.2824183E+00
  0.6403427E-01  0.1089964E+00  0.1124680E+05 -0.1045061E+05  0.0000000E+00  0.0000000E+00  0.8652810E-01  0.0000000E+00  0.0000000E+00  0.2826764E+00
  0.6404117E-01  0.1089798E+00  0.1125188E+05 -0.1044483E+05  0.0000000E+00  0.0000000E+00  0.8653005E-01  0.0000000E+00  0.0000000E+00  0.2829348E+00
  0.6404806E-01  0.1089632E+00  0.1125698E+05 -0.1043903E+05  0.0000000E+00  0.0000000E+00  0.8653201E-01  0.0000000E+00  0.0000000E+00  0.2831936E+00
  0.6405496E-01  0.1089466E+00  0.1126209E+05 -0.1043322E+05  0.0000000E+00  0.0000000E+00  0.8653396E-01  0.0000000E+00  0.0000000E+00  0.2834529E+00
  0.6406185E-01  0.1089299E+00  0.1126722E+05 -0.1042739E+05  0.0000000E+00  0.0000000E+00  0.8653591E-01  0.0000000E+00  0.0000000E+00  0.2837126E+00
  0.6406874E-01  0.1089131E+00  0.1127237E+05 -0.1042154E+05  0.0000000E+00  0.0000000E+00  0.8653787E-01  0.0000000E+00  0.0000000E+00  0.2839727E+00
  0.6407563E-01  0.1088964E+00  0.1127753E+05 -0.1041568E+05  0.0000000E+00  0.0000000E+00  0.8653983E-01  0.0000000E+00  0.0000000E+00  0.2842333E+00
